machine_id,temperature,vibration,timestamp,factory_id
23,308.1,1694,2270,3
23,307.5,1748,2271,3
23,306.3,1703,2272,3
23,306.8,1665,2273,3
23,308,1731,2274,3
23,307.6,1695,2275,3
23,307.5,1673,2276,3
23,308,1747,2277,3
23,307.2,1740,2278,3
23,307.9,1836,2279,3
23,308.4,1676,2280,3
23,308.4,1641,2281,3
23,308.3,1781,2282,3
23,307.8,1599,2283,3
23,309.5,1723,2284,3
23,308.7,1772,2285,3
23,308.3,1784,2286,3
23,307.7,1740,2287,3
23,307.6,1834,2288,3
23,309.4,1698,2289,3
23,309.2,1818,2290,3
23,309.3,1798,2291,3
23,308.8,1889,2292,3
23,308.8,1735,2293,3
23,309.5,1814,2294,3
23,309.2,1719,2295,3
23,309.3,1761,2296,3
23,309.5,1779,2297,3
23,309.4,1710,2298,3
23,310.3,1852,2299,3
23,309.8,1796,2300,3
24,300.3,1465,2301,3
24,299.9,1442,2302,3
24,300,1501,2303,3
24,300.4,1510,2304,3
24,300.4,1505,2305,3
24,300.4,1586,2306,3
24,301.3,1487,2307,3
24,301,1455,2308,3
24,301,1548,2309,3
24,300.5,1512,2310,3
24,300.6,1617,2311,3
24,301.6,1577,2312,3
24,300.6,1495,2313,3
24,300.5,1625,2314,3
24,301.1,1497,2315,3
24,300.9,1558,2316,3
24,301.8,1617,2317,3
24,301.9,1570,2318,3
24,302.6,1546,2319,3
24,301.7,1486,2320,3
24,301.8,1649,2321,3
24,301.8,1516,2322,3
24,301.9,1538,2323,3
24,301.7,1576,2324,3
24,303.2,1571,2325,3
24,302.1,1511,2326,3
24,304.1,1640,2327,3
24,303.9,1626,2328,3
24,303.5,1622,2329,3
24,303,1629,2330,3
24,303.7,1499,2331,3
24,303.4,1574,2332,3
24,303,1559,2333,3
24,303.3,1658,2334,3
24,302.6,1612,2335,3
24,302.4,1663,2336,3
24,303.1,1555,2337,3
24,304,1610,2338,3
24,303.6,1594,2339,3
24,304.7,1585,2340,3
24,304.8,1515,2341,3
24,304.1,1641,2342,3
24,303.9,1630,2343,3
24,304.8,1597,2344,3
24,304.8,1649,2345,3
24,305.4,1618,2346,3
24,305.1,1552,2347,3
24,303.9,1648,2348,3
24,305.5,1640,2349,3
24,305.3,1595,2350,3
24,303.9,1661,2351,3
24,305.3,1664,2352,3
24,305.1,1783,2353,3
24,305.9,1740,2354,3
24,304.5,1642,2355,3
24,305.9,1598,2356,3
24,305.9,1648,2357,3
24,306.1,1704,2358,3
24,306,1696,2359,3
24,306.4,1649,2360,3
24,305.9,1754,2361,3
24,307,1652,2362,3
24,305.4,1665,2363,3
24,306,1772,2364,3
24,306,1636,2365,3
24,306.2,1706,2366,3
24,307.3,1691,2367,3
24,306.7,1648,2368,3
24,306.2,1713,2369,3
24,306.8,1665,2370,3
24,308.2,1673,2371,3
24,307.5,1702,2372,3
24,306.8,1754,2373,3
24,307.2,1699,2374,3
24,307,1706,2375,3
24,307.6,1757,2376,3
24,307.7,1697,2377,3
24,307.7,1694,2378,3
24,306.8,1763,2379,3
24,308.4,1807,2380,3
24,308.1,1674,2381,3
24,307.9,1784,2382,3
24,308.2,1681,2383,3
24,309,1765,2384,3
24,308.4,1759,2385,3
24,308.6,1692,2386,3
24,308.7,1730,2387,3
24,308.9,1689,2388,3
24,309.1,1797,2389,3
24,308.4,1764,2390,3
24,309.3,1800,2391,3
24,309.3,1779,2392,3
24,308.8,1717,2393,3
24,308.9,1786,2394,3
24,309.3,1811,2395,3
24,309.6,1816,2396,3
24,310.4,1770,2397,3
24,310.4,1772,2398,3
24,310.5,1784,2399,3
24,309.5,1887,2400,3
25,300.8,1544,2401,3
25,300,1542,2402,3
25,300.2,1510,2403,3
25,300.1,1503,2404,3
25,300.6,1525,2405,3
25,300.4,1462,2406,3
25,300.1,1524,2407,3
25,300.8,1504,2408,3
25,300.9,1561,2409,3
25,300.5,1523,2410,3
25,301,1549,2411,3
25,302.3,1437,2412,3
25,301.3,1527,2413,3
25,301.6,1517,2414,3
25,302.4,1641,2415,3
25,302,1575,2416,3
25,301.5,1561,2417,3
25,301.9,1493,2418,3
25,301.7,1585,2419,3
25,301.5,1553,2420,3
25,301.4,1547,2421,3
25,301.6,1544,2422,3
25,302.1,1574,2423,3
25,301.9,1608,2424,3
25,302.6,1555,2425,3
25,302,1477,2426,3
25,303.1,1477,2427,3
25,302.4,1538,2428,3
25,303.5,1636,2429,3
25,302.8,1557,2430,3
25,303.1,1544,2431,3
25,303.3,1555,2432,3
25,303.5,1616,2433,3
25,303.1,1627,2434,3
25,303.7,1631,2435,3
25,303.1,1608,2436,3
25,303.6,1596,2437,3
25,303.3,1715,2438,3
25,303.9,1687,2439,3
25,304.1,1666,2440,3
25,304.5,1602,2441,3
25,303.5,1653,2442,3
25,304,1621,2443,3
25,304.8,1619,2444,3
25,304.9,1666,2445,3
25,304.6,1759,2446,3
25,304.5,1592,2447,3
25,305.6,1696,2448,3
25,305.5,1666,2449,3
25,304.8,1696,2450,3
25,305.6,1636,2451,3
25,304,1620,2452,3
25,305.1,1621,2453,3
25,306.1,1607,2454,3
25,305.2,1645,2455,3
25,305.7,1712,2456,3
25,307.1,1676,2457,3
25,305,1638,2458,3
25,305.7,1630,2459,3
25,305.9,1655,2460,3
25,306.3,1685,2461,3
25,305.8,1708,2462,3
25,305.5,1673,2463,3
25,306.2,1641,2464,3
25,305.9,1751,2465,3
25,307,1711,2466,3
25,307.8,1743,2467,3
25,306.3,1773,2468,3
25,306.7,1740,2469,3
25,306.5,1776,2470,3
25,307.7,1693,2471,3
25,307.6,1703,2472,3
25,307.3,1766,2473,3
25,308,1692,2474,3
25,307.7,1773,2475,3
25,307.2,1707,2476,3
25,307.5,1757,2477,3
25,306.4,1723,2478,3
25,308.1,1695,2479,3
25,307.4,1667,2480,3
25,308.3,1773,2481,3
25,308.6,1735,2482,3
25,307.6,1744,2483,3
25,308.5,1755,2484,3
25,307.8,1697,2485,3
25,307.8,1829,2486,3
25,308.2,1820,2487,3
25,307.6,1823,2488,3
25,309.5,1799,2489,3
25,309.1,1801,2490,3
25,308.9,1704,2491,3
25,309.2,1643,2492,3
25,309.1,1713,2493,3
25,309,1795,2494,3
25,308.7,1821,2495,3
25,308.9,1848,2496,3
25,310.2,1837,2497,3
25,309.9,1795,2498,3
25,310.6,1726,2499,3
25,309,1817,2500,3
26,299.7,1478,2501,3
26,301,1530,2502,3
26,299.7,1632,2503,3
26,299.9,1591,2504,3
26,300.4,1561,2505,3
26,300.9,1671,2506,3
26,300.1,1477,2507,3
26,300.4,1540,2508,3
26,300.7,1527,2509,3
26,300.8,1525,2510,3
26,300.9,1452,2511,3
26,301.6,1592,2512,3
26,301.3,1497,2513,3
26,300.8,1482,2514,3
26,301.8,1577,2515,3
26,301.6,1595,2516,3
26,301.3,1578,2517,3
26,301.2,1493,2518,3
26,302.2,1644,2519,3
26,301.7,1591,2520,3
26,302.3,1594,2521,3
26,300.9,1557,2522,3
26,302.7,1601,2523,3
26,302,1516,2524,3
26,301.6,1539,2525,3
26,303.6,1627,2526,3
26,302.8,1543,2527,3
26,302.8,1642,2528,3
26,303.4,1556,2529,3
26,302.7,1533,2530,3
26,303,1574,2531,3
26,302.6,1526,2532,3
26,303.2,1640,2533,3
26,303.3,1604,2534,3
26,303.8,1585,2535,3
26,303.7,1609,2536,3
26,303.9,1580,2537,3
26,304.1,1658,2538,3
26,303.5,1713,2539,3
26,303.9,1598,2540,3
26,304.7,1660,2541,3
26,304.4,1625,2542,3
26,304.2,1629,2543,3
26,304.6,1542,2544,3
26,304.3,1605,2545,3
26,304.7,1619,2546,3
26,304.9,1666,2547,3
26,304.6,1571,2548,3
26,304.6,1614,2549,3
26,305.3,1562,2550,3
26,305.6,1630,2551,3
26,305,1655,2552,3
26,305.4,1678,2553,3
26,304.7,1654,2554,3
26,304.9,1669,2555,3
26,304.6,1739,2556,3
26,304.9,1685,2557,3
26,306.2,1750,2558,3
26,306.4,1583,2559,3
26,305.8,1661,2560,3
26,305.8,1725,2561,3
26,306.5,1695,2562,3
26,305.4,1597,2563,3
26,305.8,1688,2564,3
26,306.7,1572,2565,3
26,306.8,1686,2566,3
26,307.1,1700,2567,3
26,307.2,1744,2568,3
26,306.8,1662,2569,3
26,307.5,1752,2570,3
26,307.1,1733,2571,3
26,307.3,1732,2572,3
26,307.3,1787,2573,3
26,307.8,1833,2574,3
26,307.4,1735,2575,3
26,307.8,1899,2576,3
26,307.1,1769,2577,3
26,307.5,1766,2578,3
26,307.6,1760,2579,3
26,308.1,1790,2580,3
26,308.6,1785,2581,3
26,308.6,1796,2582,3
26,309.2,1869,2583,3
26,308.8,1752,2584,3
26,308,1716,2585,3
26,308.4,1771,2586,3
26,309.6,1850,2587,3
26,308.8,1727,2588,3
26,309.5,1786,2589,3
26,309,1721,2590,3
26,308.6,1755,2591,3
26,309.4,1802,2592,3
26,309.2,1797,2593,3
26,309.9,1751,2594,3
26,309.2,1817,2595,3
26,309.9,1749,2596,3
26,309.1,1778,2597,3
26,310.1,1799,2598,3
26,309.8,1784,2599,3
26,309.8,1694,2600,3
27,300.3,1480,2601,3
27,300.5,1508,2602,3
27,300,1598,2603,3
27,300.9,1562,2604,3
27,301.2,1460,2605,3
27,300.3,1552,2606,3
27,300.8,1544,2607,3
27,301.1,1537,2608,3
27,301,1462,2609,3
27,299.9,1510,2610,3
27,301.1,1547,2611,3
27,301.3,1519,2612,3
27,301.3,1529,2613,3
27,301.3,1523,2614,3
27,301.8,1530,2615,3
27,301,1565,2616,3
27,300.8,1557,2617,3
27,302.6,1513,2618,3
27,302.6,1555,2619,3
27,301.9,1479,2620,3
27,302.5,1586,2621,3
27,302,1571,2622,3
27,301.7,1540,2623,3
27,302.1,1544,2624,3
27,303.1,1645,2625,3
27,301.5,1589,2626,3
27,302.1,1582,2627,3
27,302.8,1567,2628,3
27,303.2,1567,2629,3
27,303.6,1565,2630,3
27,303.6,1655,2631,3
27,303,1626,2632,3
27,303.6,1589,2633,3
27,303.5,1524,2634,3
27,304,1676,2635,3
27,303.8,1593,2636,3
27,304.3,1503,2637,3
27,303,1587,2638,3
27,303.6,1582,2639,3
27,303.5,1603,2640,3
27,303.9,1555,2641,3
27,304.1,1601,2642,3
27,304.5,1742,2643,3
27,304.2,1669,2644,3
27,304.1,1677,2645,3
27,304.2,1660,2646,3
27,304.2,1627,2647,3
27,304.1,1584,2648,3
27,305.3,1701,2649,3
27,304.4,1660,2650,3
27,305.6,1675,2651,3
27,304.4,1633,2652,3
27,304.3,1737,2653,3
27,304.4,1661,2654,3
27,305.4,1686,2655,3
27,306.1,1523,2656,3
27,306,1697,2657,3
27,304.7,1706,2658,3
27,305.6,1714,2659,3
27,305.7,1630,2660,3
27,306.3,1725,2661,3
27,306.4,1709,2662,3
27,306.4,1702,2663,3
27,306.6,1711,2664,3
27,306.3,1684,2665,3
27,307,1689,2666,3
27,307.1,1777,2667,3
27,305.9,1788,2668,3
27,307,1668,2669,3
27,306.8,1746,2670,3
27,307.4,1690,2671,3
27,307.4,1779,2672,3
27,308,1689,2673,3
27,307.6,1689,2674,3
27,307.6,1751,2675,3
27,307.5,1772,2676,3
27,307.4,1698,2677,3
27,307.9,1777,2678,3
27,308.7,1803,2679,3
27,307.4,1756,2680,3
27,308,1787,2681,3
27,308.4,1735,2682,3
27,308.8,1781,2683,3
27,309.4,1616,2684,3
27,307.8,1745,2685,3
27,308.4,1670,2686,3
27,309,1681,2687,3
27,308.9,1825,2688,3
27,308.3,1784,2689,3
27,307.9,1814,2690,3
27,309,1727,2691,3
27,308.4,1775,2692,3
27,309.2,1781,2693,3
27,309.9,1789,2694,3
27,309.3,1776,2695,3
27,310.2,1831,2696,3
27,309.2,1735,2697,3
27,309,1730,2698,3
27,310.6,1783,2699,3
27,310.2,1815,2700,3
28,299.5,1482,2701,3
28,299.9,1470,2702,3
28,299.4,1567,2703,3
28,300.3,1531,2704,3
28,299.8,1510,2705,3
28,300.2,1519,2706,3
28,299.9,1589,2707,3
28,301.4,1459,2708,3
28,301.1,1522,2709,3
28,301.6,1411,2710,3
28,301.3,1599,2711,3
28,302.1,1639,2712,3
28,301.1,1584,2713,3
28,301.7,1528,2714,3
28,301.3,1579,2715,3
28,301.4,1463,2716,3
28,302.3,1579,2717,3
28,302,1541,2718,3
28,302.2,1622,2719,3
28,302.2,1636,2720,3
28,302.4,1587,2721,3
28,302.1,1524,2722,3
28,301.9,1574,2723,3
28,303.4,1594,2724,3
28,302.3,1600,2725,3
28,302.4,1510,2726,3
28,302.9,1594,2727,3
28,302.6,1540,2728,3
28,303.3,1590,2729,3
28,303.4,1555,2730,3
28,303.2,1551,2731,3
28,302.4,1696,2732,3
28,303.5,1543,2733,3
28,303,1622,2734,3
28,304.4,1523,2735,3
28,303.7,1539,2736,3
28,304.2,1621,2737,3
28,303.2,1532,2738,3
28,304.1,1670,2739,3
28,303.5,1619,2740,3
28,304.2,1625,2741,3
28,304.2,1580,2742,3
28,304.5,1629,2743,3
28,305.1,1600,2744,3
28,304,1587,2745,3
28,304.8,1702,2746,3
28,304.2,1584,2747,3
28,305.1,1675,2748,3
28,304.3,1593,2749,3
28,304.6,1735,2750,3
28,304.6,1675,2751,3
28,305.6,1735,2752,3
28,305.8,1667,2753,3
28,305,1632,2754,3
28,305.4,1646,2755,3
28,305.1,1580,2756,3
28,305.4,1646,2757,3
28,306.6,1720,2758,3
28,305.2,1647,2759,3
28,305.7,1684,2760,3
28,305.6,1738,2761,3
28,305.5,1662,2762,3
28,305.9,1651,2763,3
28,306.2,1758,2764,3
28,306.6,1668,2765,3
28,306.8,1565,2766,3
28,306.1,1763,2767,3
28,306.5,1688,2768,3
28,305.6,1738,2769,3
28,306.9,1719,2770,3
28,307.4,1681,2771,3
28,307.3,1617,2772,3
28,307.3,1632,2773,3
28,307.7,1775,2774,3
28,307.3,1655,2775,3
28,308.1,1756,2776,3
28,307.8,1638,2777,3
28,307.6,1747,2778,3
28,307.6,1743,2779,3
28,308.3,1674,2780,3
28,308.2,1751,2781,3
28,308.1,1686,2782,3
28,308.2,1717,2783,3
28,308.2,1757,2784,3
28,308.8,1755,2785,3
28,309.2,1850,2786,3
28,308.3,1803,2787,3
28,308.1,1672,2788,3
28,308.9,1736,2789,3
28,308.7,1731,2790,3
28,309.8,1769,2791,3
28,309.2,1710,2792,3
28,309,1746,2793,3
28,310,1823,2794,3
28,309.9,1697,2795,3
28,309.6,1803,2796,3
28,309.1,1845,2797,3
28,309.3,1867,2798,3
28,309.9,1729,2799,3
28,310.7,1728,2800,3
29,300.4,1486,2801,3
29,301.1,1443,2802,3
29,299.7,1522,2803,3
29,300.4,1459,2804,3
29,299.8,1550,2805,3
29,299.9,1471,2806,3
29,301.1,1541,2807,3
29,301.1,1523,2808,3
29,301,1541,2809,3
29,301.1,1561,2810,3
29,301.2,1515,2811,3
29,300.8,1532,2812,3
29,301.4,1459,2813,3
29,300.9,1527,2814,3
29,301.7,1448,2815,3
29,302,1525,2816,3
29,301.3,1581,2817,3
29,302.1,1528,2818,3
29,301.6,1518,2819,3
29,302.5,1537,2820,3
29,302.1,1473,2821,3
29,302.9,1640,2822,3
29,302.8,1475,2823,3
29,301.6,1470,2824,3
29,302.7,1637,2825,3
29,303,1498,2826,3
29,302.3,1604,2827,3
29,302.6,1604,2828,3
29,303.2,1578,2829,3
29,302.8,1608,2830,3
29,303,1745,2831,3
29,303,1622,2832,3
29,303.5,1545,2833,3
29,303.1,1565,2834,3
29,303.3,1637,2835,3
29,304.3,1583,2836,3
29,303.9,1540,2837,3
29,304.1,1540,2838,3
29,303.6,1507,2839,3
29,304.1,1620,2840,3
29,304.1,1576,2841,3
29,304.8,1591,2842,3
29,304.4,1613,2843,3
29,304.4,1655,2844,3
29,304.8,1626,2845,3
29,304.5,1614,2846,3
29,305,1715,2847,3
29,303.8,1679,2848,3
29,304.6,1589,2849,3
29,305.5,1671,2850,3
29,304.6,1547,2851,3
29,305.4,1598,2852,3
29,305.7,1565,2853,3
29,305.9,1672,2854,3
29,305.6,1663,2855,3
29,305.9,1649,2856,3
29,305.4,1608,2857,3
29,304.9,1774,2858,3
29,305.9,1709,2859,3
29,305.9,1712,2860,3
29,306.2,1642,2861,3
29,306,1686,2862,3
29,306.5,1718,2863,3
29,307.1,1693,2864,3
29,307.3,1622,2865,3
29,306.6,1732,2866,3
29,306.8,1716,2867,3
29,306.2,1783,2868,3
29,307.3,1674,2869,3
29,306.8,1687,2870,3
29,306.6,1676,2871,3
29,307,1639,2872,3
29,308.1,1675,2873,3
29,306.7,1765,2874,3
29,307.2,1706,2875,3
29,307.8,1754,2876,3
29,308.1,1728,2877,3
29,308.9,1638,2878,3
29,307.6,1748,2879,3
29,308.3,1756,2880,3
29,308.2,1639,2881,3
29,307,1782,2882,3
29,308.4,1718,2883,3
29,308.5,1697,2884,3
29,308.8,1684,2885,3
29,308.4,1756,2886,3
29,308.8,1716,2887,3
29,308,1753,2888,3
29,308.7,1799,2889,3
29,309,1749,2890,3
29,308.7,1798,2891,3
29,308.8,1811,2892,3
29,309.1,1815,2893,3
29,309.4,1756,2894,3
29,309,1858,2895,3
29,308.5,1843,2896,3
29,308.7,1748,2897,3
29,309.2,1808,2898,3
29,309.6,1828,2899,3
29,309.9,1676,2900,3
30,299.9,1559,2901,3
30,299.5,1440,2902,3
30,300.8,1480,2903,3
30,300.7,1515,2904,3
30,300.8,1502,2905,3
30,301.4,1409,2906,3
30,301.4,1496,2907,3
30,300.3,1483,2908,3
30,300.8,1448,2909,3
30,301.5,1519,2910,3
30,301.7,1514,2911,3
30,301.5,1515,2912,3
30,301.8,1504,2913,3
30,301.6,1468,2914,3
30,301.9,1629,2915,3
30,301.3,1638,2916,3
30,302.1,1529,2917,3
30,301.7,1576,2918,3
30,302,1586,2919,3
30,301.3,1545,2920,3
30,302.1,1574,2921,3
30,302.5,1449,2922,3
30,302.6,1553,2923,3
30,303,1552,2924,3
30,302.6,1632,2925,3
30,302.6,1472,2926,3
30,302.9,1552,2927,3
30,302.8,1626,2928,3
30,303.1,1562,2929,3
30,302.7,1579,2930,3
30,303.2,1600,2931,3
30,302.9,1558,2932,3
30,302.9,1594,2933,3
30,303.5,1535,2934,3
30,303.3,1497,2935,3
30,304,1592,2936,3
30,303.8,1559,2937,3
30,304.3,1554,2938,3
30,303.8,1567,2939,3
30,303.8,1606,2940,3
30,303.4,1670,2941,3
30,304.7,1608,2942,3
30,304.3,1618,2943,3
30,304.6,1696,2944,3
30,304.5,1666,2945,3
30,303.7,1728,2946,3
30,303.9,1640,2947,3
30,304.8,1584,2948,3
30,304.3,1683,2949,3
30,305.5,1619,2950,3
30,304.7,1707,2951,3
30,305.2,1689,2952,3
30,304.9,1619,2953,3
30,306.5,1706,2954,3
30,304.9,1638,2955,3
30,305.6,1674,2956,3
30,305.2,1724,2957,3
30,306.3,1607,2958,3
30,306.3,1678,2959,3
30,306.8,1615,2960,3
30,305.8,1710,2961,3
30,306.8,1642,2962,3
30,305.8,1703,2963,3
30,306.4,1720,2964,3
30,306.4,1734,2965,3
30,307.5,1728,2966,3
30,306.3,1584,2967,3
30,307,1698,2968,3
30,306.9,1602,2969,3
30,306.8,1676,2970,3
30,306.6,1702,2971,3
30,307,1741,2972,3
30,306.5,1728,2973,3
30,307.2,1762,2974,3
30,307.9,1692,2975,3
30,307.9,1738,2976,3
30,307.2,1695,2977,3
30,307.8,1690,2978,3
30,308,1672,2979,3
30,307.7,1850,2980,3
30,308.4,1711,2981,3
30,307.7,1856,2982,3
30,308.5,1717,2983,3
30,309,1779,2984,3
30,308.4,1865,2985,3
30,307.9,1766,2986,3
30,308.6,1780,2987,3
30,308.6,1814,2988,3
30,308.8,1855,2989,3
30,309.3,1765,2990,3
30,308.9,1763,2991,3
30,309.2,1711,2992,3
30,309.2,1692,2993,3
30,308.4,1711,2994,3
30,309.6,1773,2995,3
30,310.6,1768,2996,3
30,309.6,1716,2997,3
30,309.5,1763,2998,3
30,310.2,1707,2999,3
30,309.8,1843,3000,3
31,295.1,1348,3001,3
31,296.8,1437,3002,3
31,298.9,1470,3003,3
31,296.1,1099,3004,3
31,298.8,1198,3005,3
31,298.4,1277,3006,3
31,299.6,1308,3007,3
31,298.3,1332,3008,3
31,300.8,1414,3009,3
31,297.7,1598,3010,3
31,297.9,1390,3011,3
31,298,1665,3012,3
31,297.8,1622,3013,3
31,299.5,1424,3014,3
31,301,1329,3015,3
31,296.4,1438,3016,3
31,297,1670,3017,3
31,296,1263,3018,3
31,299,1449,3019,3
31,298.7,1485,3020,3
31,301.5,1458,3021,3
31,299.8,1463,3022,3
31,298.5,1589,3023,3
31,298.9,1462,3024,3
31,297.1,1264,3025,3
31,295.8,1350,3026,3
31,297.3,1489,3027,3
31,298.5,1467,3028,3
31,297.4,1271,3029,3
31,298.1,1418,3030,3
31,300.1,1532,3031,3
31,300.4,1481,3032,3
31,297.1,1677,3033,3
31,295.5,1416,3034,3
31,296.8,1536,3035,3
31,295.6,1715,3036,3
31,297.3,1384,3037,3
31,299.3,1355,3038,3
31,299,1407,3039,3
31,295.4,1345,3040,3
31,299.4,1344,3041,3
31,298.8,1842,3042,3
31,299.6,1502,3043,3
31,296.6,1221,3044,3
31,294.3,1366,3045,3
31,301.3,1186,3046,3
31,298.7,1549,3047,3
31,300,1356,3048,3
31,298.9,1393,3049,3
31,298,1323,3050,3
31,297.6,1242,3051,3
31,298.8,1319,3052,3
31,295.8,1265,3053,3
31,301.9,1776,3054,3
31,297.4,1647,3055,3
31,297.3,1549,3056,3
31,297.9,1418,3057,3
31,299.8,1548,3058,3
31,301.8,1545,3059,3
31,298.1,1674,3060,3
31,295.8,1612,3061,3
31,296.7,1330,3062,3
31,299.5,1500,3063,3
31,295.8,1702,3064,3
31,294.2,1019,3065,3
31,298.6,1380,3066,3
31,298.7,1324,3067,3
31,299.1,1290,3068,3
31,298.9,1412,3069,3
31,298.6,1483,3070,3
31,297.3,1185,3071,3
31,297.3,1540,3072,3
31,298.8,1383,3073,3
31,296.5,1495,3074,3
31,298.1,1505,3075,3
31,298.1,1516,3076,3
31,298.8,1764,3077,3
31,300.7,1687,3078,3
31,298.8,1536,3079,3
31,299.2,1154,3080,3
31,298.4,1407,3081,3
31,302.4,1369,3082,3
31,295.5,1562,3083,3
31,297.8,1640,3084,3
31,299.2,1371,3085,3
31,299.5,1426,3086,3
31,296,1504,3087,3
31,296.6,1581,3088,3
31,295.2,1442,3089,3
31,298.2,1509,3090,3
31,296.3,1534,3091,3
31,298.5,1402,3092,3
31,299.4,1496,3093,3
31,297.5,1603,3094,3
31,299.2,1290,3095,3
31,297.4,1391,3096,3
31,296.4,1356,3097,3
31,300.7,1244,3098,3
31,297.2,1628,3099,3
31,298,1585,3100,3
32,296.9,1340,3101,3
32,298.2,1244,3102,3
32,297.8,1329,3103,3
32,297,1192,3104,3
32,297.3,1292,3105,3
32,296.5,1390,3106,3
32,298.5,1477,3107,3
32,299,1156,3108,3
32,299.8,1283,3109,3
32,297.8,1383,3110,3
32,301.4,1610,3111,3
32,299.6,1654,3112,3
32,296.5,1583,3113,3
32,298.4,1470,3114,3
32,298.1,1602,3115,3
32,301.5,1488,3116,3
32,296.6,1441,3117,3
32,295.4,1450,3118,3
32,298.1,1603,3119,3
32,298.1,1196,3120,3
32,298.6,1526,3121,3
32,297.8,1388,3122,3
32,296.9,1640,3123,3
32,296.9,1525,3124,3
32,297.1,1597,3125,3
32,299.2,1271,3126,3
32,298.1,1274,3127,3
32,298.8,1527,3128,3
32,296.9,1774,3129,3
32,297.8,1122,3130,3
32,300,1467,3131,3
32,295.9,1337,3132,3
32,298,1614,3133,3
32,297.2,1296,3134,3
32,298.4,1344,3135,3
32,298.1,1540,3136,3
32,299.1,1516,3137,3
32,298.1,1530,3138,3
32,296.1,1758,3139,3
32,298.6,1720,3140,3
32,298.1,1566,3141,3
32,296.3,1391,3142,3
32,296.6,1417,3143,3
32,295.5,1241,3144,3
32,295.8,1472,3145,3
32,295,1550,3146,3
32,299.2,1376,3147,3
32,297.9,1525,3148,3
32,299.7,1586,3149,3
32,296.6,1334,3150,3
32,297.7,1346,3151,3
32,299.2,1897,3152,3
32,297.1,1475,3153,3
32,295.9,1209,3154,3
32,299.3,1444,3155,3
32,300.5,1235,3156,3
32,297.6,1201,3157,3
32,298.5,1555,3158,3
32,297.8,1311,3159,3
32,296,1660,3160,3
32,298.8,1630,3161,3
32,300.3,1568,3162,3
32,299,1398,3163,3
32,297.4,1481,3164,3
32,299.7,1440,3165,3
32,297,1653,3166,3
32,298.1,1555,3167,3
32,298,1539,3168,3
32,300.5,1350,3169,3
32,299.6,1275,3170,3
32,300.2,1791,3171,3
32,300.7,1263,3172,3
32,297.6,1669,3173,3
32,295.4,1652,3174,3
32,296.7,1333,3175,3
32,299.9,1670,3176,3
32,295.5,1606,3177,3
32,297.1,1598,3178,3
32,297.9,1634,3179,3
32,297.8,1212,3180,3
32,297.8,1175,3181,3
32,300.4,1442,3182,3
32,299.7,1211,3183,3
32,297.2,1238,3184,3
32,301.2,1550,3185,3
32,296.8,1506,3186,3
32,300.5,1504,3187,3
32,298.3,1319,3188,3
32,298.2,1269,3189,3
32,296.7,1493,3190,3
32,296.7,1714,3191,3
32,298.3,1659,3192,3
32,298.5,1456,3193,3
32,297.7,1530,3194,3
32,297.1,1371,3195,3
32,297.6,1304,3196,3
32,293.9,1364,3197,3
32,298.4,1203,3198,3
32,298.7,1392,3199,3
32,295.8,1472,3200,3
33,299.3,1338,3201,3
33,297.7,1328,3202,3
33,297.4,1674,3203,3
33,297.4,1584,3204,3
33,297.4,1394,3205,3
33,299.2,1453,3206,3
33,299.2,1432,3207,3
33,298.4,1460,3208,3
33,300,1486,3209,3
33,298.7,1634,3210,3
33,299.1,1462,3211,3
33,298,1366,3212,3
33,295.5,1554,3213,3
33,298.4,1405,3214,3
33,297.4,1576,3215,3
33,299.7,1530,3216,3
33,297.3,1587,3217,3
33,298,1338,3218,3
33,298.8,1668,3219,3
33,297.9,1847,3220,3
33,296.6,1329,3221,3
33,297.3,1351,3222,3
33,296.8,1779,3223,3
33,297,1427,3224,3
33,299.2,1555,3225,3
33,297.2,1551,3226,3
33,299.2,1330,3227,3
33,301.2,1529,3228,3
33,299.7,1213,3229,3
33,297.5,1505,3230,3
33,298.7,1618,3231,3
33,297.1,1599,3232,3
33,296.5,1632,3233,3
33,297.1,1363,3234,3
33,297.7,1509,3235,3
33,295.6,1555,3236,3
33,300.3,1497,3237,3
33,297.4,1530,3238,3
33,298.5,1350,3239,3
33,297.5,1497,3240,3
33,295.9,1364,3241,3
33,297.1,1557,3242,3
33,297.7,1300,3243,3
33,301.4,1208,3244,3
33,299.6,1248,3245,3
33,299.8,1525,3246,3
33,298.1,1749,3247,3
33,296.6,1464,3248,3
33,300.2,1635,3249,3
33,299.6,1415,3250,3
33,298.8,1282,3251,3
33,297.9,1404,3252,3
33,298,1470,3253,3
33,297.2,1698,3254,3
33,297.7,1426,3255,3
33,298.5,1499,3256,3
33,297.7,1636,3257,3
33,297.2,1441,3258,3
33,297.9,1709,3259,3
33,296.6,1483,3260,3
33,295.9,1321,3261,3
33,299.3,1471,3262,3
33,297.3,1422,3263,3
33,301.3,1664,3264,3
33,297.5,1639,3265,3
33,297.8,1762,3266,3
33,298.7,1400,3267,3
33,297.1,1581,3268,3
33,299.7,1431,3269,3
33,301,1366,3270,3
33,296.2,1350,3271,3
33,300.9,1712,3272,3
33,300.7,1567,3273,3
33,299.1,1053,3274,3
33,297.9,1713,3275,3
33,297.7,1557,3276,3
33,297.9,1549,3277,3
33,296,1491,3278,3
33,300.3,1533,3279,3
33,299.5,1313,3280,3
33,297.9,1784,3281,3
